Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,WorkloadScore,WeeklyHoursWorked,MonthlyMeetings,CompensationSatisfaction,CareerGrowthPerception,ManagerSupportScore,WorkModel,ProductivityScore,SalaryBand,ExperienceBand,TenureBand,WHI,WHI_Risk_Category
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1192,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,2,41.4,9,3,4,2,Hybrid,4,Below Average,Mid (6-10),Veteran (6-10),60.94257869119134,Moderate
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1193,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,4,46.3,11,4,4,2,Onsite,3,Low,Entry (0-2),New (0-1),46.65757959261517,At Risk
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1195,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,5,53.0,9,5,4,3,Onsite,2,Below Average,Mid (6-10),Settling (2-3),56.99168531818793,Moderate
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,1,14,2,2,14,8,3,11,3,44.6,15,3,4,3,Onsite,4,Average,Senior (11-20),Lifer (10+),55.6491189546773,Moderate
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1198,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,0,2,2,2,2,2,1,2,2,36.0,7,4,3,1,Onsite,3,Below Average,Entry (0-2),Settling (2-3),46.34771149599256,At Risk
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1200,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2,4,45.1,9,2,4,4,Onsite,3,Low,Mid (6-10),Veteran (6-10),55.48344061788571,Moderate
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1201,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,No,18,3,2,1,26,6,3,7,7,4,7,3,48.4,26,3,3,5,Onsite,3,High,Expert (20+),Veteran (6-10),65.62507930917685,Moderate
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1202,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Yes,18,3,1,1,6,2,2,5,4,1,3,4,55.3,4,3,4,4,Onsite,3,Low,Mid (6-10),Established (4-5),52.49125941089686,Moderate
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,4,52.8,5,4,3,2,Onsite,4,Low,Entry (0-2),New (0-1),48.98022680186316,At Risk
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1204,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,26,15,15,9,2,43.8,23,4,2,4,Hybrid,3,High,Expert (20+),Lifer (10+),58.19625003422727,Moderate
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1206,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,0,0,0,0,4,35.0,11,3,3,3,Remote,3,Low,Mid (6-10),New (0-1),42.1378953228967,At Risk
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1207,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,13,3,4,1,5,2,3,5,4,1,4,4,38.2,3,2,3,4,Onsite,3,Below Average,Early (3-5),Established (4-5),51.77971032027231,Moderate
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,3,44.8,7,3,4,2,Onsite,3,Low,Early (3-5),New (0-1),37.815628979438046,At Risk
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,3,43.4,8,3,4,5,Onsite,3,Below Average,Mid (6-10),Established (4-5),62.41615380740502,Moderate
40,No,Travel_Frequently,1184,Sales,2,4,Medical,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,3,43.1,7,2,4,2,Remote,3,Below Average,Early (3-5),New (0-1),45.513459986329295,At Risk
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1215,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,4,44.3,26,3,4,5,Hybrid,4,High,Expert (20+),Settling (2-3),58.27199437241332,Moderate
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,4,39.6,9,3,4,4,Onsite,3,Below Average,Mid (6-10),Veteran (6-10),48.60048209676909,At Risk
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1217,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,5,43.0,22,4,3,3,Hybrid,2,High,Expert (20+),Established (4-5),47.59492384313043,At Risk
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1218,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,4,54.6,10,5,3,4,Onsite,2,Average,Senior (11-20),Veteran (6-10),57.98396493234237,Moderate
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,3,42.9,8,2,4,4,Onsite,3,Low,Entry (0-2),New (0-1),51.90007176771755,Moderate
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,2,43.9,13,3,5,4,Onsite,5,Below Average,Mid (6-10),Veteran (6-10),69.712193063234,Moderate
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,No,14,3,3,1,7,4,3,7,7,1,7,2,37.5,4,2,3,4,Onsite,2,Low,Mid (6-10),Veteran (6-10),51.38281680582276,Moderate
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,3,35.0,9,4,4,3,Onsite,3,Below Average,Mid (6-10),Veteran (6-10),60.90770071768624,Moderate
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,5,45.5,10,5,3,4,Onsite,3,Below Average,Senior (11-20),Lifer (10+),64.20878919642853,Moderate
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1226,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,3,37.7,8,4,3,5,Hybrid,3,Low,Entry (0-2),Settling (2-3),77.79631687157107,Healthy
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,3,38.4,11,2,4,5,Onsite,3,Average,Senior (11-20),Veteran (6-10),66.27723384326416,Moderate
42,No,Non-Travel,179,Human Resources,2,5,Medical,1231,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,3,43.1,16,5,4,5,Onsite,5,Average,Mid (6-10),Established (4-5),77.63896713332534,Healthy
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,5,47.2,9,3,4,4,Onsite,4,Below Average,Senior (11-20),Lifer (10+),63.510518745288216,Moderate
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,5,43.8,9,4,4,4,Onsite,3,Low,Entry (0-2),Settling (2-3),52.284954031955124,Moderate
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,4,56.4,9,5,4,5,Remote,5,Below Average,Mid (6-10),Veteran (6-10),73.92925711276875,Healthy
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,4,59.4,15,5,2,4,Remote,3,Above Average,Senior (11-20),Veteran (6-10),45.59502225029601,At Risk
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,4,35.0,4,3,4,2,Hybrid,3,Low,Senior (11-20),Lifer (10+),52.65425982120794,Moderate
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,4,45.1,9,4,2,3,Hybrid,4,Average,Mid (6-10),Established (4-5),45.82834698102589,At Risk
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,5,42.1,12,3,3,3,Onsite,3,Below Average,Early (3-5),Established (4-5),50.13527617203057,Moderate
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,4,51.6,10,4,3,3,Hybrid,5,Below Average,Senior (11-20),Lifer (10+),51.739083278122145,Moderate
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,4,50.0,20,3,5,2,Onsite,3,Above Average,Senior (11-20),New (0-1),45.989006419743475,At Risk
35,No,Non-Travel,1212,Sales,8,2,Marketing,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,5,50.9,10,3,3,5,Hybrid,4,Above Average,Senior (11-20),Lifer (10+),54.31488195393598,Moderate
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,5,50.8,8,3,3,4,Hybrid,3,Low,Mid (6-10),Veteran (6-10),42.95959836364683,At Risk
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,4,40.1,12,5,4,4,Hybrid,4,Above Average,Expert (20+),Established (4-5),64.32915064387376,Moderate
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,3,35.0,8,3,4,2,Onsite,5,Low,Mid (6-10),Veteran (6-10),61.14102544841611,Moderate
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,5,42.6,9,3,3,1,Remote,2,Low,Entry (0-2),New (0-1),30.35780220630698,At Risk
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,4,44.1,5,4,3,2,Remote,4,Below Average,Early (3-5),Settling (2-3),53.32283299407964,Moderate
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,5,41.6,33,3,2,5,Onsite,2,High,Expert (20+),Veteran (6-10),57.089358041272675,Moderate
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,4,56.2,18,3,3,4,Hybrid,3,Average,Mid (6-10),Veteran (6-10),47.10375779863853,At Risk
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,3,39.0,12,4,5,4,Remote,2,Average,Mid (6-10),Veteran (6-10),60.8206752998593,Moderate
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,3,35.0,15,4,3,4,Onsite,3,Below Average,Senior (11-20),Veteran (6-10),63.78219840371037,Moderate
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,5,41.1,25,2,4,3,Remote,2,High,Expert (20+),Veteran (6-10),40.781490614725925,At Risk
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,3,49.7,26,3,3,4,Hybrid,3,High,Expert (20+),New (0-1),58.08916722626627,Moderate
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,3,39.8,9,2,4,3,Remote,3,Below Average,Senior (11-20),Lifer (10+),48.70676587702343,At Risk
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,3,38.2,2,3,4,5,Hybrid,4,Low,Mid (6-10),New (0-1),68.0794877065805,Moderate
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,3,40.2,6,4,3,3,Onsite,4,Low,Early (3-5),Established (4-5),59.339570612806455,Moderate
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,5,55.0,11,3,3,2,Remote,4,Average,Mid (6-10),Veteran (6-10),44.80637008860282,At Risk
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,4,49.3,30,3,3,3,Onsite,4,High,Expert (20+),New (0-1),52.072429607539426,Moderate
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,3,50.7,21,4,4,3,Onsite,3,High,Mid (6-10),Veteran (6-10),60.0214224251624,Moderate
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,No,17,3,4,0,2,5,2,1,0,0,0,2,39.0,8,4,4,4,Remote,3,Low,Entry (0-2),New (0-1),74.72337242832218,Healthy
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,4,40.3,21,3,3,4,Onsite,4,High,Expert (20+),Lifer (10+),52.69568589106479,Moderate
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,5,52.4,10,4,5,2,Hybrid,2,Average,Mid (6-10),Veteran (6-10),57.4724124468386,Moderate
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,5,50.7,12,2,4,3,Remote,3,Low,Entry (0-2),New (0-1),53.809309191375355,Moderate
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,3,35.7,8,4,3,3,Remote,5,Low,Entry (0-2),New (0-1),59.339570612806455,Moderate
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,4,43.9,6,3,3,2,Hybrid,3,Low,Entry (0-2),New (0-1),40.26531713916158,At Risk
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,4,54.8,5,4,4,5,Onsite,3,Low,Mid (6-10),Veteran (6-10),70.87768134924266,Healthy
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,5,59.0,25,2,3,3,Hybrid,1,High,Expert (20+),Lifer (10+),30.165104517727276,At Risk
55,No,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,4,50.6,12,4,4,3,Onsite,3,Above Average,Expert (20+),Lifer (10+),51.10020738351907,Moderate
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,4,38.2,8,4,3,2,Onsite,4,Low,Entry (0-2),Settling (2-3),41.25269851670328,At Risk
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,4,44.7,25,3,2,3,Hybrid,4,High,Expert (20+),Lifer (10+),39.32044331780716,At Risk
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,4,49.0,18,4,3,2,Onsite,3,Below Average,Early (3-5),Settling (2-3),42.95384929500177,At Risk
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,4,62.5,27,5,1,5,Onsite,5,High,Expert (20+),Lifer (10+),57.2261381275023,Moderate
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,3,47.5,15,4,3,3,Remote,3,Above Average,Expert (20+),Veteran (6-10),60.66029831976546,Moderate
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,4,35.0,8,4,1,4,Hybrid,3,Below Average,Senior (11-20),Lifer (10+),51.79612895905671,Moderate
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,3,44.8,8,2,3,2,Hybrid,2,Low,Early (3-5),Established (4-5),43.130457395674895,At Risk
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,4,40.4,19,3,1,3,Hybrid,3,High,Expert (20+),Lifer (10+),38.709997312200464,At Risk
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,3,37.7,5,3,4,4,Hybrid,4,Below Average,Senior (11-20),Veteran (6-10),58.33656962418705,Moderate
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,5,51.3,6,4,3,4,Hybrid,4,Below Average,Early (3-5),Settling (2-3),56.3801578262508,Moderate
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,3,47.7,9,5,4,4,Onsite,3,Low,Senior (11-20),New (0-1),73.63078875685657,Healthy
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,3,38.1,13,3,1,5,Hybrid,3,Above Average,Expert (20+),Lifer (10+),59.46694061415984,Moderate
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,4,44.6,20,1,2,4,Onsite,4,Below Average,Senior (11-20),Lifer (10+),40.247348652481186,At Risk
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,5,43.4,13,3,3,3,Remote,3,Average,Mid (6-10),Veteran (6-10),50.13527617203057,Moderate
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,4,46.6,11,3,5,3,Hybrid,1,Below Average,Entry (0-2),Settling (2-3),57.344290010032616,Moderate
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,3,37.5,3,3,3,5,Hybrid,3,Low,Mid (6-10),Veteran (6-10),59.14687292422677,Moderate
30,No,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,5,54.0,8,4,3,5,Hybrid,3,Below Average,Mid (6-10),Veteran (6-10),61.709063909678555,Moderate
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,3,47.2,9,4,1,4,Onsite,3,Below Average,Mid (6-10),Veteran (6-10),57.2610161010074,Moderate
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,1,39.3,6,3,3,4,Hybrid,3,Low,Early (3-5),Settling (2-3),59.53623610361366,Moderate
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,3,47.1,8,3,4,5,Remote,3,Low,Entry (0-2),Settling (2-3),63.73688151436402,Moderate
32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,3,45.7,15,2,5,4,Hybrid,2,Average,Mid (6-10),Veteran (6-10),73.26586463513355,Healthy
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,3,40.4,21,4,4,4,Onsite,5,High,Expert (20+),New (0-1),64.91587909415499,Moderate
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,5,57.9,26,3,2,2,Onsite,3,High,Expert (20+),Lifer (10+),29.847377799387704,Critical
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,3,42.8,6,3,4,3,Hybrid,4,Low,Entry (0-2),Settling (2-3),58.670997439934766,Moderate
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,3,36.5,8,4,4,3,Hybrid,4,Below Average,Mid (6-10),Veteran (6-10),63.043300910419866,Moderate
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,2,42.9,12,3,3,5,Hybrid,3,Below Average,Mid (6-10),Established (4-5),62.85658294478333,Moderate
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,4,47.3,14,3,3,5,Onsite,3,Below Average,Mid (6-10),Veteran (6-10),60.594641581661314,Moderate
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,4,38.1,10,2,2,4,Onsite,4,Average,Mid (6-10),Veteran (6-10),48.075980022658904,At Risk
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,3,35.1,12,2,3,5,Onsite,4,Below Average,Mid (6-10),Veteran (6-10),56.475720232040146,Moderate
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,5,45.2,8,4,3,5,Onsite,3,Average,Mid (6-10),Veteran (6-10),56.48017942493823,Moderate
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,3,57.3,22,3,5,4,Hybrid,4,High,Expert (20+),Settling (2-3),60.79097802159068,Moderate
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,3,50.9,11,3,2,5,Remote,3,Average,Mid (6-10),Established (4-5),54.12241491965436,Moderate
